x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20
209 0.153389754 0.900756764 0.576012945 0.427001281 0.652714986 0.187734769 0.866968871 0.50473374 0.88120951 0.965607045 -0.125829155 0.678585815 0.740899691 -0.254208183 -0.999374186 -0.633442595 0.746354408 0.285762295 -0.088955721 0.106571903
210 -0.577228404 0.936622783 0.060914968 0.991301296 0.067695134 -0.708837731 0.910508148 0.187447353 0.36953577 0.663395518 -0.036965052 0.994906201 0.995153935 0.626494936 -0.770570572 -0.993433154 -0.132177485 0.186946605 -0.527217728 0.449292397
211 -0.982726341 0.9646776 -0.472334406 0.648158725 -0.54439583 -0.98128771 0.945762908 -0.151363904 -0.315891349 0.142440826 0.052192908 0.812127211 0.858011604 0.999186909 -0.222185725 -0.79276037 -0.894672876 0.08619716 -0.852929905 0.734664208
212 -0.834709929 0.984687245 -0.864837916 -0.288311859 -0.938784295 -0.389726458 0.972412376 -0.472793809 -0.852788356 -0.425481258 0.140935955 0.221940784 0.383411127 0.561659902 0.418346929 -0.144677835 -0.871749245 -0.015443897 -0.996559593 0.926261841
213 -0.216548468 0.996484844 -0.999637647 -0.960860203 -0.957755327 0.544983937 0.990214075 -0.739932067 -0.988709678 -0.853108278 0.228558617 -0.479583282 -0.241985922 -0.331304929 0.885377203 0.585056453 -0.083530882 -0.116925205 -0.927444894 0.999629346
214 0.523582538 0.999972006 -0.836566074 -0.753831903 -0.593722457 0.999842972 0.99900603 -0.92210278 -0.659745971 -0.99943764 0.314364328 -0.940522137 -0.772209292 -0.955621784 0.985212118 0.98460274 0.778017908 -0.217197052 -0.660340332 0.945401932
215 0.968809015 0.995119651 -0.424215145 0.143258211 0.007738502 0.574353106 0.998708245 -0.998387 -0.020573885 -0.816219776 0.397670968 -0.929643638 -0.998720783 -0.805045674 0.676446814 0.8284693 0.956557209 -0.315222238 -0.25226708 0.770501307
216 0.868359988 0.981968244 0.114543106 0.909208982 0.606104854 -0.356847295 0.989323429 -0.960024893 0.62827191 -0.363867599 0.477816282 -0.452405033 -0.832432849 -0.001675499 0.087136529 0.20477308 0.295350221 -0.409986802 0.209659855 0.497252176
217 0.27881273 0.960627467 0.619169885 0.842864917 0.962091428 -0.973848235 0.970936975 -0.811421639 0.981708233 0.208463607 0.554163145 0.251784685 -0.338746958 0.803053302 -0.538312172 -0.534490815 -0.625140006 -0.50051051 0.626828847 0.160532668
218 -0.467774021 0.931275294 0.939296869 0.004957733 0.933340105 -0.733388306 0.943716174 -0.56964158 0.873551561 0.712057555 0.626104631 0.829665431 0.288168973 0.956603609 -0.940504919 -0.972104412 -0.996829811 -0.585856996 0.910183143 -0.196677587
219 -0.950890036 0.894156518 0.979532849 -0.837487786 0.531348465 0.152810611 0.907908704 -0.262448695 0.354656476 0.980862875 0.693068833 0.99134061 0.801747315 0.33446481 -0.95263901 -0.861091956 -0.493418654 -0.665143445 0.999232596 -0.528783476
220 -0.898423297 0.849580697 0.727888338 -0.913292442 -0.083128065 0.904461747 0.86384037 0.074881581 -0.330995837 0.926245676 0.754523413 0.655705108 0.999996397 -0.558884244 -0.569682034 -0.264105489 0.443156855 -0.737549728 0.87496703 -0.793394264
221 -0.339925361 0.797919585 0.259348185 -0.153064241 -0.664361894 0.859745927 0.811912139 0.403613088 -0.861016004 0.566215031 0.809979831 -0.008867947 0.804944353 -0.999046194 0.04954102 0.481934053 0.990692042 -0.802326882 0.563914517 -0.956734437
222 0.410033369 0.739604022 -0.286472352 0.747279797 -0.979919104 0.058034856 0.752596495 0.685997079 -0.986191898 0.019484801 0.85899723 -0.668992355 0.293305647 -0.629103268 0.648217767 0.955984729 0.668514517 -0.85880486 0.132478185 -0.997954893
223 0.929043416 0.675120345 -0.746930065 0.963559854 -0.903609175 -0.79477516 0.686433138 0.889606961 -0.647666607 -0.533670204 0.901185942 -0.9935136 -0.333690916 0.250965845 0.978057055 0.890506809 -0.240541221 -0.906399461 -0.327239436 -0.911794161
224 0.924775679 0.605006332 -0.984818096 0.297791992 -0.465948252 -0.947795851 0.614024075 0.991061897 -0.004612579 -0.910856716 0.936210583 -0.819634073 -0.829445993 0.927532201 0.902263569 0.322454033 -0.938429664 -0.944618371 -0.717098362 -0.709249988
225 0.399633933 0.529846716 -0.929250742 -0.640576276 0.158044183 -0.266294463 0.536028139 0.978711658 0.640610255 -0.987704025 0.96379272 -0.234581257 -0.998977851 0.851982825 0.452271385 -0.427581955 -0.812485701 -0.973066259 -0.953871959 -0.416175565
226 -0.350599079 0.45026831 -0.596785922 -0.992557544 0.718835154 0.649675781 0.453155 0.853974442 0.984622204 -0.738873065 0.983713088 0.46815035 -0.775609178 0.085579067 -0.185292778 -0.936303742 0.026726476 -0.991448863 -0.987014075 -0.069979565
227 -0.903359394 0.366934779 -0.086491263 -0.435946251 0.992165789 0.993614841 0.366158701 0.631174017 0.865671027 -0.246411527 0.995813326 0.936032131 -0.247191443 -0.750218899 -0.746009865 -0.916604281 0.842475907 -0.999576035 -0.809449569 0.285148784
228 -0.947308286 0.280541102 0.449575999 0.519732606 0.868731867 0.46268879 0.275830804 0.3358949 0.339686816 0.327299938 0.999997244 0.93434899 0.378447316 -0.977680642 -0.997331861 -0.379601347 0.918629201 -0.997363709 -0.459084707 0.603880105
229 -0.457691822 0.191807783 0.85167893 0.999645415 0.397894297 -0.4756288 0.182993181 0.002044452 -0.346015986 0.793089925 0.996231579 0.463945281 0.855241783 -0.412362371 -0.835027179 0.371636998 0.188332599 -0.984834769 -0.010714972 0.845530823
230 0.289716644 0.101474834 0.999999188 0.564477387 -0.232060183 -0.995161338 0.088490543 -0.332040765 -0.869024261 0.997372266 0.984546269 -0.23919876 0.99566748 0.487331597 -0.326408965 0.913134767 -0.707298182 -0.962118813 0.439942182 0.979256101
231 0.873944057 0.01029561 0.850340409 -0.387416304 -0.76921439 -0.638467094 -0.006817251 -0.627997225 -0.983422833 0.872788402 0.965034206 -0.822347619 0.744494625 0.99185895 0.317581897 0.939287151 -0.982003192 -0.929450811 0.796680988 0.987986946
232 0.965928048 -0.080969476 0.447297809 -0.984667008 -0.998761734 0.28038923 -0.102063016 -0.85183979 -0.635422216 0.460417702 0.937850503 -0.992961925 0.200510139 0.692109407 0.829860989 0.435334543 -0.394623291 -0.887168679 0.98334526 0.870608933
233 0.513859221 -0.171559298 -0.089030269 -0.68054819 -0.828906819 0.952366436 -0.196380132 -0.977864272 0.011349903 -0.10376775 0.903211261 -0.665452209 -0.422335494 -0.168856634 0.997969141 -0.314307591 0.539190091 -0.835709777 0.960086124 0.642104455
234 -0.227637538 -0.260718357 -0.598829172 0.246548134 -0.327574191 0.785797223 -0.288910428 -0.991599082 0.65278537 -0.633737586 0.861391848 -0.004115262 -0.879075503 -0.892900494 0.752186313 -0.886564116 0.999657108 -0.775606391 0.731868914 0.331640331
235 -0.840918904 -0.34770309 -0.930189391 0.947952959 0.304754517 -0.072656357 -0.37881199 -0.891467033 0.987285289 -0.954743445 0.81272471 0.659286126 -0.990072881 -0.892910723 0.194446815 -0.95847092 0.582541124 -0.707480222 0.347413176 -0.021155104
236 -0.980558056 -0.431788066 -0.984372446 0.781596501 0.815212674 -0.867136947 -0.465266824 -0.688966442 0.857569917 -0.960939214 0.757596733 0.991953527 -0.711672075 -0.168879025 -0.443936241 -0.489445998 -0.345978404 -0.63203596 -0.111207925 -0.371250254
237 -0.56790413 -0.512272036 -0.74523291 -0.100237635 0.999669372 -0.898114588 -0.547488296 -0.407350766 0.324630601 -0.650281946 0.696446163 0.827002774 -0.153368832 0.692093009 -0.89820418 0.255807302 -0.97076902 -0.550053992 -0.546088487 -0.673958194
238 0.164618178 -0.588483785 -0.284029409 -0.890313696 0.784360849 -0.138313864 -0.62472829 -0.07895837 -0.360947968 -0.125205485 0.629759122 0.247182188 0.465254763 0.991861842 -0.979956985 0.856690771 -0.743337025 -0.462382329 -0.864390711 -0.890640607
239 0.804420347 -0.659787725 0.26180897 -0.865391768 0.255388433 0.743270441 -0.696284017 0.258500938 -0.876811088 0.441155313 0.558065745 -0.456638505 0.900892476 0.487351434 -0.655289051 0.974084123 0.136658666 -0.369927837 -0.998163807 -0.993639666
240 0.991137881 -0.7255892 0.729633701 -0.04828552 -0.375713164 0.970414666 -0.761504406 0.566276183 -0.980403187 0.862052798 0.481935967 -0.931384344 0.982206886 -0.412341675 -0.058850963 0.541734134 0.896683898 -0.273646855 -0.918850049 -0.969808342
241 0.619603319 -0.78533944 0.980042709 0.813021555 -0.856568029 0.343121235 -0.819796031 0.809025055 -0.623015916 0.998703326 0.401974989 -0.938896844 0.67721683 -0.977675869 0.561994576 -0.196354062 0.869524665 -0.174535302 -0.643381247 -0.822188518
242 -0.100918864 -0.838540145 0.938419297 0.930084287 -0.994883533 -0.586286038 -0.87062851 0.958872326 0.027309494 0.806048755 0.318818469 -0.475407325 0.105875671 -0.750233919 0.949762281 -0.823626019 0.079023623 -0.073618376 -0.230564161 -0.569622718
243 -0.76459914 -0.884747633 0.61716638 0.195742816 -0.735347662 -0.999475981 -0.913539328 0.998610801 0.664794152 0.347613589 0.233127468 0.226572515 -0.507106659 0.085556433 0.943631994 -0.986068597 -0.780850995 0.02806005 0.231473495 -0.244349004
244 -0.997623822 -0.923576546 0.112010671 -0.717782691 -0.181748145 -0.532640155 -0.948138049 0.923677249 0.98969681 -0.225441129 0.145583197 0.814891187 -0.920642649 0.851970931 0.546146149 -0.592004162 -0.955229001 0.129448227 0.644096457 0.112113963
245 -0.668743243 -0.95470306 -0.426521897 -0.974246028 0.44453199 0.40317849 -0.974109868 0.742676406 0.849250296 -0.724160545 0.056881597 0.994415861 -0.972087544 0.927540691 -0.077844661 0.136169348 -0.291026732 0.229497405 0.919218454 0.454266453
246 0.036802707 -0.977867588 -0.837959778 -0.338879264 0.893044921 0.98400365 -0.991218472 0.47639288 0.30949167 -0.984100582 -0.032272189 0.675087139 -0.641207934 0.250987835 -0.669550702 0.787493035 0.628663255 0.32717269 0.998106759 0.738435359
247 0.721619766 -0.992876942 -0.999703009 0.606699417 0.984431476 0.69842623 -0.999308193 0.155404421 -0.375787979 -0.919550522 -0.121169424 0.017097778 -0.058139613 -0.629085609 -0.983571808 0.994379695 0.996459816 0.421463738 0.863920389 0.92834873
248 0.999989091 -0.99960595 -0.863555459 0.99690216 0.682146406 -0.202106519 -0.998305425 -0.183429369 -0.8843745 -0.551794627 -0.20910341 -0.649468764 0.547795166 -0.999047186 -0.889672987 0.640068812 0.489480227 0.511395214 0.545305294 0.999765598
249 0.715120932 -0.997998492 -0.470086276 0.474535256 0.107072737 -0.924687073 -0.988219292 -0.50119968 -0.977133731 -0.002094025 -0.295375107 -0.990226245 0.938280712 -0.558903082 -0.426797202 -0.075477367 -0.447206231 0.596036878 0.110279057 0.943570155
250 0.027465464 -0.988067974 0.063458876 -0.482223796 -0.510819046 -0.83309253 -0.969141566 -0.761416454 -0.61045087 0.548297045 -0.379298689 -0.834232071 0.959738068 0.334443401 0.213085571 -0.748426425 -0.991297486 0.674513206 -0.348289425 0.766935313
251 -0.675659751 -0.969897216 0.578094598 -0.997552568 -0.924435601 -0.00797071 -0.94124583 -0.934198597 0.043262125 0.917896675 -0.460206997 -0.259741453 0.603727999 0.956596989 0.764594674 -0.998986457 -0.665144518 0.746012447 -0.732505485 0.492407137
252 -0.998223916 -0.943637755 0.920470109 -0.599716307 -0.968372728 0.824169218 -0.904785902 -0.999705266 0.676633543 0.984835799 -0.537456841 0.445049687 0.010270173 0.803066839 0.999000947 -0.685749032 0.244928194 0.809795023 -0.960347121 0.155027016
253 -0.758544822 -0.90950859 0.988564601 0.347103516 -0.625060082 0.930638731 -0.860093523 -0.950414229 0.991856153 0.7270424 -0.610434117 0.926579557 -0.587226939 -0.001652781 0.819088317 0.014504212 0.939982358 0.865201173 -0.983174967 -0.2021411
254 -0.091620189 -0.867794349 0.762087327 0.976182897 -0.03178751 0.217692789 -0.807575339 -0.791985653 0.840714282 0.22951938 -0.678558683 0.943286433 -0.953766201 -0.805032197 0.299472531 0.706571721 0.80984103 0.911657783 -0.796115758 -0.533507474
255 0.626908931 -0.818842918 0.308523821 0.711659157 0.574196805 -0.686928859 -0.747709202 -0.542612136 0.294273879 -0.343683674 -0.741288977 0.486789232 -0.945186791 -0.955628476 -0.344344469 0.999871722 -0.031246797 0.948684311 -0.43910268 -0.796775765
256 0.99233559 -0.763062541 -0.23697339 -0.204321237 0.950561289 -0.986718465 -0.681039821 -0.230929626 -0.390532239 -0.803562997 -0.798126318 -0.213908078 -0.56486301 -0.331326364 -0.84535037 0.728874648 -0.84490356 0.975897759 0.01164953 -0.958341819
257 0.798835551 -0.700918412 -0.711857442 -0.933264862 0.946798749 -0.417715131 -0.608173805 0.107270891 -0.891712571 -0.998481361 -0.84861887 -0.807297394 0.037622829 0.561641106 -0.99576137 0.046522975 -0.916832989 0.993016634 0.459914812 -0.997582987
258 0.155396479 -0.632928798 -0.974622727 -0.807892768 0.564413815 0.519081013 -0.529774148 0.433153325 -0.973615298 -0.864167815 -0.892365239 -0.995702174 0.625311514 0.999185992 -0.733197026 -0.662084845 -0.183889387 0.999863861 0.809998013 -0.909490437
259 -0.575568671 -0.559660715 -0.946970635 0.057028749 -0.043678757 0.998832989 -0.446554191 0.709296091 -0.597730278 -0.444909922 -0.929017658 -0.684608274 0.967063589 0.626512643 -0.166551501 -0.997032192 0.710487769 0.996368612 0.987163775 -0.705308499
260 -0.982348434 -0.4817252 -0.637140916 0.86974584 -0.634304307 0.599125342 -0.359271133 0.903989287 0.059203733 0.121049301 -0.958284755 -0.030077412 0.928467095 -0.254186211 0.469168469 -0.769285008 0.981139066 0.982567043 0.953590958 -0.411099411
261 -0.835826701 -0.399772217 -0.137456407 0.886292869 -0.971273189 -0.328104477 -0.268719145 0.994875992 0.688300525 0.647094617 -0.979933868 0.639541926 0.52470213 -0.928770984 0.910308677 -0.107376852 0.390464055 0.958601914 0.716446647 -0.064416677
262 -0.218530904 -0.314485232 0.403187263 0.091522597 -0.919832412 -0.966442517 -0.17572214 0.971519544 0.993762768 0.959771707 -0.993792895 0.988332047 -0.085429517 -0.850235522 0.973913614 0.615131522 -0.542993111 0.924721118 0.326356136 0.290488345
263 0.521851031 -0.226575519 0.823689483 -0.787027958 -0.50055301 -0.753840327 -0.081126277 0.836602 0.831964051 0.955980724 -0.999751662 0.841320746 -0.661961518 -0.082262529 0.633604199 0.990478444 -0.999765301 0.881275115 -0.133404506 0.608314786
264 0.968303699 -0.136776223 0.998749306 -0.945128849 0.118896258 0.122508592 0.014207736 0.605616151 0.278981105 0.636971679 -0.9977628 0.272256935 -0.97814237 0.752415364 0.030518059 0.806829571 -0.57885951 0.828713305 -0.564686108 0.848494572
265 0.869365478 -0.045836247 0.876202531 -0.238053663 0.690799217 0.890990269 0.109412476 0.305086461 -0.405176989 0.107932272 -0.98784212 -0.433385848 -0.909617339 0.976975968 -0.585224935 0.16783072 0.350217796 0.767579381 -0.875419173 0.980370618
266 0.280762691 0.045485993 0.492565558 0.686937137 0.986453339 0.874966453 0.203621696 -0.030476781 -0.898823429 -0.456695929 -0.970068486 -0.921618582 -0.483337495 0.409327963 -0.958255693 -0.565886665 0.971844495 0.698505705 -0.999268767 0.987109972
267 -0.465977893 0.13642889 -0.037845744 0.983101955 0.887627298 0.088545908 0.295978206 -0.362540327 -0.969848785 -0.87073657 -0.944583192 -0.947517018 0.133040216 -0.490235204 -0.933865959 -0.980234893 0.740304441 0.622206767 -0.909795622 0.867852407
268 -0.950259397 0.226234004 -0.556979799 0.379329909 0.433841375 -0.775838172 0.385641675 -0.652972805 -0.584857383 -0.99766693 -0.911588836 -0.498089083 0.697092871 -0.992277283 -0.522170965 -0.841368473 -0.141137052 0.539471795 -0.626100361 0.637820225
269 -0.899313351 0.314152383 -0.910145415 -0.571682795 -0.193436603 -0.957106702 0.471796273 -0.868423403 0.075130256 -0.795633925 -0.87134771 0.201207583 0.986977127 -0.689703249 0.106085687 -0.227659373 -0.898676582 0.45115659 -0.208745919 0.326375247
270 -0.34183479 0.399450809 -0.992106557 -0.999373966 -0.743359778 -0.295655069 0.553658099 -0.984151595 0.699792125 -0.331254434 -0.824179716 0.799567519 0.888680768 0.172136181 0.690345077 0.514533727 -0.867282301 0.358174673 0.253171359 -0.026728995
271 0.408180038 0.481417915 -0.778440504 -0.512232786 -0.996015284 0.626117057 0.63048231 -0.986868134 0.995416168 0.242350461 -0.770459819 0.996820647 0.440864002 0.894394118 0.988295415 0.966339699 -0.074514747 0.261487839 0.661041909 -0.376421489
272 0.928290061 0.559370114 -0.33281531 0.443809066 -0.850366829 0.996601152 0.701569898 -0.876261074 0.823001832 0.736044495 -0.710615073 0.694014007 -0.180345698 0.891407275 0.876366788 0.872773047 0.783668113 0.162096206 0.927793998 -0.678066705
273 0.925546622 0.632657306 0.211981949 0.99358569 -0.364658858 0.489590728 0.766274054 -0.665031597 0.263617247 0.987040624 -0.645121218 0.043051975 -0.730624976 0.16559762 0.400979721 0.286639932 0.953881259 0.061027868 0.996481698 -0.893161973
274 0.401494946 0.700668293 0.69361298 0.633828582 0.266875256 -0.448498047 0.824006048 -0.37743551 -0.419718499 0.912577228 -0.574498905 -0.629507283 -0.993547592 -0.694491552 -0.240706967 -0.461264009 0.28669729 -0.040671735 0.852441639 -0.994252056
275 -0.348696201 0.76283588 0.968561716 -0.306138649 0.791686639 -0.991690049 0.87424059 -0.046497918 -0.905705264 0.53720732 -0.499309553 -0.98627125 -0.865705412 -0.991432597 -0.782564474 -0.948844626 -0.632173648 -0.141950635 0.526423326 -0.968433588
276 -0.902486434 0.818641606 0.95489913 -0.9658649 0.999904563 -0.661711695 0.916520605 0.289779101 -0.96583515 -0.015297384 -0.420150889 -0.848267605 -0.397379092 -0.484442466 -0.999866477 -0.900926304 -0.996069443 -0.241761213 0.088024771 -0.819002097
277 -0.947956934 0.867620064 0.656696391 -0.74143318 0.808263214 0.250895312 0.950461398 0.592780338 -0.571835464 -0.56275804 -0.337652192 -0.284726524 0.227237436 0.415371547 -0.802490613 -0.34455268 -0.48553179 -0.339071042 -0.36916521 -0.565031352
278 -0.459496731 0.909362786 0.162811736 0.161710496 0.293399477 0.942592217 0.975754148 0.827711689 0.091037636 -0.924658995 -0.252469293 0.421648957 0.762480903 0.978369787 -0.272295213 0.406275957 0.451246463 -0.432873559 -0.74754623 -0.238938745
279 0.287772078 0.943521649 -0.379587444 0.916823506 -0.338793959 0.804348777 0.992168723 0.967595623 0.711105415 -0.981669684 -0.165279364 0.916502255 0.99783869 0.7480292 0.370830064 0.927814848 0.991882657 -0.522198483 -0.966341946 0.117652537
280 0.872955097 0.969811775 -0.808877431 0.832671305 -0.835504559 -0.042113435 0.999555768 0.996369051 0.996815932 -0.714991823 -0.076775529 0.951587884 0.840743983 -0.08887203 0.860159785 0.925723364 0.661760916 -0.606121846 -0.978844102 0.459226386
281 0.96645172 0.988013912 -0.997138704 -0.013712728 -0.998099027 -0.851495308 0.997848073 0.910727877 0.81382991 -0.21255781 0.012338641 0.509304975 0.352982528 -0.85370886 0.992752648 0.401181875 -0.249310158 -0.683775555 -0.782383753 0.742183555
282 0.51560057 0.997976258 -0.888273306 -0.847544055 -0.761556251 -0.911146494 0.987061173 0.720506408 0.248186218 0.359963454 0.101354723 -0.188473172 -0.273607854 -0.926291704 0.713617985 -0.349774416 -0.941515828 -0.75435637 -0.418901026 0.93040676
283 -0.225659316 0.99961573 -0.51472087 -0.905528955 -0.220469081 -0.16854489 0.967293217 0.447548071 -0.434153063 0.813793012 0.189565076 -0.791702865 -0.79258757 -0.247764708 0.138522219 -0.903328705 -0.807179798 -0.81713421 0.034008206 0.999870771
284 -0.83981803 0.992918655 0.01220772 -0.134587736 0.408783109 0.722458326 0.93872407 0.123197095 -0.912356322 0.999288441 0.276268461 -0.997771091 -0.999840579 0.631669312 -0.494023316 -0.947071851 0.035766479 -0.871459709 0.479657407 0.941709046
285 -0.98095459 0.977940886 0.535498663 0.759555827 0.874563981 0.977346261 0.901613676 -0.215300794 -0.961575416 0.855285839 0.360775622 -0.703302754 -0.813853744 0.998896396 -0.921680958 -0.456316557 0.847313935 -0.916770931 0.822909899 0.763345478
286 -0.569574728 0.954807332 0.8992221 0.958397864 0.990608958 0.371693361 0.856299694 -0.529075359 -0.558667839 0.429267567 0.442414759 -0.056019282 -0.307776161 0.556140071 -0.967086867 0.29196987 0.915018028 -0.95259918 0.990488539 0.487546791
287 0.162614471 0.923710922 0.994995985 0.279917296 0.710511951 -0.561230772 0.803194426 -0.782095381 0.106921818 -0.138294239 0.520536875 0.619366527 0.319350568 -0.337578167 -0.611409701 0.875477417 0.179442415 -0.978573855 0.946618833 0.149516544
288 0.803212105 0.884910992 0.794281684 -0.654801083 0.146283035 -0.999998415 0.742781066 -0.945306177 0.722237514 -0.660255919 0.594520929 0.984044203 0.820875907 -0.957561597 -0.002160607 0.964892237 -0.713662827 -0.994426275 0.700666034 -0.207598328
289 0.991405639 0.838731125 0.3568879 -0.990110998 -0.476444092 -0.558280292 0.675609301 -0.999965999 0.997961704 -0.964509662 0.663778777 0.855071475 0.999548663 -0.801079109 0.607984563 0.509751336 -0.980254876 -0.999992466 0.305135862 -0.538214887
290 0.621196264 0.785556448 -0.186851082 -0.419067933 -0.908642447 0.374996461 0.602290314 -0.939798175 0.80445062 -0.950733074 0.727759846 0.297148118 0.785096387 0.004981042 0.965978323 -0.233077656 -0.386296834 -0.995214851 -0.155534361 -0.800132497
291 -0.098897949 0.725830426 -0.674912314 0.535592192 -0.977477016 0.978093644 0.523491218 -0.771711869 0.232691949 -0.623468746 0.785955514 -0.40984099 0.261863705 0.807002174 0.923348759 -0.844364735 0.546785026 -0.980142849 -0.583001289 -0.95991941
292 -0.763288522 0.660051158 -0.961863662 0.999968318 -0.65542103 0.719991931 0.439928988 -0.515008692 -0.448477003 -0.090626413 0.837903147 -0.911231438 -0.364360639 0.954642758 0.497775769 -0.979118135 0.999853049 -0.954932365 -0.886009776 -0.997180069
293 -0.997761698 0.588767228 -0.96219957 0.54896802 -0.071263854 -0.172053434 0.35236394 -0.199166269 -0.918774908 0.472098407 0.883189781 -0.955498347 -0.847281017 0.328184248 -0.134241381 -0.561287152 0.575166057 -0.91984417 -0.999873923 -0.90715844
294 -0.670251956 0.512573125 -0.675819944 -0.404560583 0.541391555 -0.912607959 0.261592808 0.139546725 -0.95707067 0.879156967 0.921455408 -0.520435015 -0.996963615 -0.564391746 -0.710584167 0.173317165 -0.354450025 -0.875241215 -0.900286142 -0.701345084
295 0.03477293 0.432104289 -0.188059979 -0.987752233 0.937545868 -0.849622893 0.1684415 0.462235353 -0.545357863 0.996328766 0.952395829 0.175706991 -0.754537887 -0.999314722 -0.992224076 0.810106565 -0.972900095 -0.821584867 -0.608506318 -0.406010477
296 0.720212184 0.348031811 0.355737963 -0.666750129 0.958777991 -0.038555777 0.073757579 0.731844778 0.122778757 0.784978436 0.97576508 0.783704758 -0.215350489 -0.623915078 -0.862355675 0.989696551 -0.737256717 -0.75943014 -0.18682327 -0.058851787
297 0.999996515 0.261056834 0.793533363 0.264598661 0.596597252 0.806459206 -0.021597446 0.917415333 0.733185583 0.314795083 0.991377386 0.998553346 0.408534805 0.257403762 -0.374839707 0.610732019 0.145612551 -0.689419956 0.274742594 0.295818876
298 0.716539181 0.171904708 0.994872265 0.953732401 -0.0041612 0.941397211 -0.11675596 0.997637663 0.998853191 -0.259186488 0.999108635 0.71247295 0.87174232 0.929999478 0.268134749 -0.112911019 0.900650888 -0.612278493 0.677656726 0.612730558
299 0.029495718 0.08131894 0.899759847 0.769814326 -0.603255598 0.247447058 -0.210852137 0.963299712 0.794866354 -0.747705811 0.998897366 0.068977146 0.992091363 0.848478801 0.79990481 -0.772830526 0.865022202 -0.528803692 0.935905486 0.851431945
300 -0.67416102 -0.009945009 0.536537639 -0.11879596 -0.961109629 -0.664377053 -0.303029817 0.818344562 0.217138391 -0.989682112 0.99074526 -0.609121368 0.722248349 0.078945079 0.999927755 -0.996588077 0.070004348 -0.439859007 0.994358225 0.981454659
301 -0.998100859 -0.101126018 0.013438333 -0.89865978 -0.934618381 -0.991225698 -0.392450293 0.579417637 -0.462686669 -0.905327903 0.974717121 -0.981651281 0.168343222 -0.754603495 0.785247418 -0.657901743 -0.786469205 -0.346364472 0.840536523 0.986202312
302 -0.759866749 -0.191463662 -0.513665318 -0.85588556 -0.534375637 -0.445312842 -0.47829995 0.273955287 -0.924959387 -0.522457521 0.950940367 -0.861731211 -0.451771723 -0.976260471 0.244898871 0.052084249 -0.95251401 -0.249287183 0.507278056 0.865068902
303 -0.093642535 -0.280204546 -0.887707348 -0.029629055 0.079562554 0.492692254 -0.559797658 -0.062965774 -0.952322058 0.032684165 0.919604014 -0.309519624 -0.894203699 -0.40628902 -0.397017378 0.732675482 -0.282361986 -0.149631297 0.065726458 0.633516168
304 0.625325241 -0.366608594 -0.997230983 0.823750048 0.661683885 0.996888146 -0.636201889 -0.392656378 -0.531908929 0.577048816 0.880957174 0.397963939 -0.984943086 0.49313338 -0.874277323 0.99976704 0.635671113 -0.048427642 -0.389856349 0.321100017
305 0.992082559 -0.449955217 -0.80960045 0.923063887 0.979199525 0.623336824 -0.706817456 -0.677257641 0.138604411 0.931141628 0.835307074 0.905807019 -0.688301852 0.992684625 -0.988945397 0.702620604 0.9956587 0.053276943 -0.762213073 -0.032302056
306 0.800055697 -0.529549325 -0.380725758 0.177400035 0.905135784 -0.299054569 -0.771001845 -0.884088359 0.743946834 0.97820664 0.783016613 0.959247746 -0.120949748 0.687289451 -0.693464938 0.008936549 0.481573424 0.154430438 -0.971853434 -0.381581023
307 0.157402562 -0.604727124 0.16159732 -0.730656772 0.469110562 -0.958132254 -0.828171054 -0.989397839 0.999490167 0.70272498 0.724501481 0.531477328 0.4939722 -0.175413822 -0.110381516 -0.689791022 -0.455277466 0.253986522 -0.974023648 -0.682154137
308 -0.573906563 -0.674861649 0.655767745 -0.969866405 -0.154510772 -0.773586789 -0.877804914 -0.981093232 0.785079553 0.195531946 0.660226849 -0.162911192 0.914613624 -0.895877834 0.518480791 -0.999221598 -0.992447543 0.350915399 -0.768260422 -0.895655575
309 -0.981966474 -0.739367995 0.954532971 -0.321255068 -0.716343644 0.092091911 -0.919451818 -0.860128168 0.201529504 -0.376134354 0.590703676 -0.775574546 0.975535184 -0.889893954 0.932311877 -0.74472201 -0.658363781 0.444214448 -0.398489851 -0.994833538
310 -0.836940024 -0.797708195 0.968867151 0.621434901 -0.991712528 0.876684866 -0.952732828 -0.640393252 -0.476778441 -0.823776876 0.516484642 -0.99916728 0.652776273 -0.16231438 0.959482233 -0.069924055 0.253687024 0.532918595 0.056349873 -0.967028729
311 -0.220512439 -0.849395708 0.694498996 0.99525999 -0.870498113 0.889368052 -0.977345128 -0.347120986 -0.930908182 -0.999793262 0.438159761 -0.721523047 0.073278794 0.696882402 0.588723411 0.644336901 0.943030045 0.616110293 0.49916009 -0.815790216
312 0.520117372 -0.893999471 0.213184532 0.458018684 -0.401173733 0.118974086 -0.993064776 -0.013988279 -0.947330791 -0.846145161 0.356351683 -0.081923382 -0.535039421 0.990992368 -0.026198582 0.994953782 0.804502058 0.692929019 0.83541019 -0.560422421
313 0.967794388 -0.931147501 -0.331654505 -0.498495411 0.228578995 -0.756175035 -0.999748743 0.320750723 -0.518324461 -0.413495371 0.27171075 0.598773533 -0.932925271 0.481528131 -0.630255152 0.784049124 -0.04028543 0.762580167 0.99331789 -0.233521058
